Year,quarter,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,Total_Bene_TH_Elig,Total_PartB_Enrl,Total_Bene_Telehealth,Pct_Telehealth
2022,4,Massachusetts,All,Hispanic,All,All,All,All,30876,41892,8373,0.2712
2022,4,Massachusetts,All,Non-Hispanic White,All,All,All,All,563994,691398,134593,0.2386
2022,4,Massachusetts,All,Other/Unknown,All,All,All,All,,,,
2022,4,Massachusetts,Medicare & Medicaid,All,All,All,All,All,157302,197842,52928,0.3365
2022,4,Massachusetts,Medicare Only,All,All,All,All,All,502507,624317,105886,0.2107
2022,4,Michigan,All,All,All,Aged,All,All,530146,691028,76442,0.1442
2022,4,Michigan,All,All,All,All,0-64,All,93642,129049,29256,0.3124
2022,4,Michigan,All,All,All,All,65-74,All,280014,388152,44048,0.1573
2022,4,Michigan,All,All,All,All,75-84,All,177872,216885,24479,0.1376
2022,4,Michigan,All,All,All,All,85 and over,All,76185,89933,8736,0.1147
2022,4,Michigan,All,All,All,All,All,All,627713,824018,106519,0.1697
2022,4,Michigan,All,All,All,All,All,Rural,155528,212153,20536,0.132
2022,4,Michigan,All,All,All,All,All,Unknown,,,,
2022,4,Michigan,All,All,All,All,All,Urban,471988,611541,85932,0.1821
2022,4,Michigan,All,All,All,Disabled,All,All,89566,124695,28298,0.3159
2022,4,Michigan,All,All,All,ESRD,All,All,8001,8295,1779,0.2223
2022,4,Michigan,All,All,Female,All,All,All,358341,450740,64723,0.1806
2022,4,Michigan,All,All,Male,All,All,All,269372,373278,41796,0.1552
2022,4,Michigan,All,American Indian/Alaska Native,All,All,All,All,2199,2976,368,0.1673
2022,4,Michigan,All,Asian/Pacific Islander,All,All,All,All,8902,13014,1560,0.1752
2022,4,Michigan,All,Black/African American,All,All,All,All,55937,74343,11704,0.2092
2022,4,Michigan,All,Hispanic,All,All,All,All,10734,15571,1914,0.1783
2022,4,Michigan,All,Non-Hispanic White,All,All,All,All,529694,690411,87147,0.1645
2022,4,Michigan,All,Other/Unknown,All,All,All,All,,,,
2022,4,Michigan,Medicare & Medicaid,All,All,All,All,All,129022,164360,32818,0.2544
2022,4,Michigan,Medicare Only,All,All,All,All,All,498691,659658,73701,0.1478
2022,4,Minnesota,All,All,All,Aged,All,All,245605,343004,33480,0.1363
2022,4,Minnesota,All,All,All,All,0-64,All,48867,68374,17829,0.3648
2022,4,Minnesota,All,All,All,All,65-74,All,122923,185267,18720,0.1523
2022,4,Minnesota,All,All,All,All,75-84,All,82430,107305,10643,0.1291
2022,4,Minnesota,All,All,All,All,85 and over,All,41761,51983,4474,0.1071
2022,4,Minnesota,All,All,All,All,All,All,295981,412929,51666,0.1746
2022,4,Minnesota,All,All,All,All,All,Rural,111148,157255,14372,0.1293
2022,4,Minnesota,All,All,All,All,All,Unknown,,,,
2022,4,Minnesota,All,All,All,All,All,Urban,184570,255262,37241,0.2018
2022,4,Minnesota,All,All,All,Disabled,All,All,47191,66520,17348,0.3676
2022,4,Minnesota,All,All,All,ESRD,All,All,3185,3405,838,0.2631
2022,4,Minnesota,All,All,Female,All,All,All,167765,221622,31350,0.1869
2022,4,Minnesota,All,All,Male,All,All,All,128216,191307,20316,0.1585
2022,4,Minnesota,All,American Indian/Alaska Native,All,All,All,All,2557,3524,556,0.2174
2022,4,Minnesota,All,Asian/Pacific Islander,All,All,All,All,4298,7325,801,0.1864
2022,4,Minnesota,All,Black/African American,All,All,All,All,8136,12035,2193,0.2695
2022,4,Minnesota,All,Hispanic,All,All,All,All,3566,5761,780,0.2187
2022,4,Minnesota,All,Non-Hispanic White,All,All,All,All,267948,370547,45233,0.1688
2022,4,Minnesota,All,Other/Unknown,All,All,All,All,,,,
2022,4,Minnesota,Medicare & Medicaid,All,All,All,All,All,56787,75508,17895,0.3151
2022,4,Minnesota,Medicare Only,All,All,All,All,All,239194,337421,33771,0.1412
2022,4,Missing Data,All,All,All,All,All,All,,,,
2022,4,Mississippi,All,All,All,Aged,All,All,249687,308255,13456,0.0539
2022,4,Mississippi,All,All,All,All,0-64,All,39386,52876,3954,0.1004
2022,4,Mississippi,All,All,All,All,65-74,All,133855,171700,7078,0.0529
2022,4,Mississippi,All,All,All,All,75-84,All,87456,102848,4756,0.0544
2022,4,Mississippi,All,All,All,All,85 and over,All,30387,35725,1791,0.0589
2022,4,Mississippi,All,All,All,All,All,All,291084,363149,17579,0.0604
2022,4,Mississippi,All,All,All,All,All,Rural,169121,209609,8711,0.0515
2022,4,Mississippi,All,All,All,All,All,Unknown,,,,
2022,4,Mississippi,All,All,All,All,All,Urban,120382,151537,8765,0.0728
2022,4,Mississippi,All,All,All,Disabled,All,All,36814,50133,3726,0.1012
2022,4,Mississippi,All,All,All,ESRD,All,All,4583,4761,397,0.0866
2022,4,Mississippi,All,All,Female,All,All,All,167572,201750,10907,0.0651
2022,4,Mississippi,All,All,Male,All,All,All,123512,161399,6672,0.054
2022,4,Mississippi,All,American Indian/Alaska Native,All,All,All,All,420,536,23,0.0548
2022,4,Mississippi,All,Asian/Pacific Islander,All,All,All,All,1282,1994,69,0.0538
2022,4,Mississippi,All,Black/African American,All,All,All,All,59806,78213,3729,0.0624
2022,4,Mississippi,All,Hispanic,All,All,All,All,1748,2530,127,0.0727
2022,4,Mississippi,All,Non-Hispanic White,All,All,All,All,224452,275331,13442,0.0599
2022,4,Mississippi,All,Other/Unknown,All,All,All,All,,,,
2022,4,Mississippi,Medicare & Medicaid,All,All,All,All,All,59259,73318,4909,0.0828
2022,4,Mississippi,Medicare Only,All,All,All,All,All,231825,289831,12670,0.0547
2022,4,Missouri,All,All,All,Aged,All,All,385334,501079,26975,0.07
2022,4,Missouri,All,All,All,All,0-64,All,54178,75669,10779,0.199
2022,4,Missouri,All,All,All,All,65-74,All,200750,276387,15323,0.0763
2022,4,Missouri,All,All,All,All,75-84,All,133947,164295,8747,0.0653
2022,4,Missouri,All,All,All,All,85 and over,All,53119,62930,3260,0.0614
2022,4,Missouri,All,All,All,All,All,All,441994,579282,38109,0.0862
2022,4,Missouri,All,All,All,All,All,Rural,158137,211853,12456,0.0788
2022,4,Missouri,All,All,All,All,All,Unknown,,,,
2022,4,Missouri,All,All,All,All,All,Urban,283827,367338,25651,0.0904
2022,4,Missouri,All,All,All,Disabled,All,All,51630,72851,10391,0.2013
2022,4,Missouri,All,All,All,ESRD,All,All,5030,5352,743,0.1477
2022,4,Missouri,All,All,Female,All,All,All,250826,315877,23355,0.0931
2022,4,Missouri,All,All,Male,All,All,All,191168,263405,14754,0.0772
2022,4,Missouri,All,American Indian/Alaska Native,All,All,All,All,592,762,85,0.1436
2022,4,Missouri,All,Asian/Pacific Islander,All,All,All,All,3017,4729,224,0.0742
2022,4,Missouri,All,Black/African American,All,All,All,All,23193,32556,2477,0.1068
2022,4,Missouri,All,Hispanic,All,All,All,All,4427,6574,458,0.1035
2022,4,Missouri,All,Non-Hispanic White,All,All,All,All,401138,521320,33907,0.0845
2022,4,Missouri,All,Other/Unknown,All,All,All,All,,,,
2022,4,Missouri,Medicare & Medicaid,All,All,All,All,All,63761,79444,10970,0.172
2022,4,Missouri,Medicare Only,All,All,All,All,All,378233,499838,27139,0.0718
2022,4,Montana,All,All,All,Aged,All,All,106133,153694,7762,0.0731
2022,4,Montana,All,All,All,All,0-64,All,10292,15632,2185,0.2123
2022,4,Montana,All,All,All,All,65-74,All,59987,92336,4697,0.0783
2022,4,Montana,All,All,All,All,75-84,All,34452,46185,2437,0.0707
2022,4,Montana,All,All,All,All,85 and over,All,12067,15561,683,0.0566
2022,4,Montana,All,All,All,All,All,All,116798,169714,10002,0.0856
2022,4,Montana,All,All,All,All,All,Rural,78269,115844,6937,0.0886
2022,4,Montana,All,All,All,All,All,Unknown,,,,
2022,4,Montana,All,All,All,All,All,Urban,38525,53853,3064,0.0795
2022,4,Montana,All,All,All,Disabled,All,All,9941,15251,2131,0.2144
2022,4,Montana,All,All,All,ESRD,All,All,724,769,109,0.1506
2022,4,Montana,All,All,Female,All,All,All,64323,88517,5985,0.093
2022,4,Montana,All,All,Male,All,All,All,52475,81197,4017,0.0766
2022,4,Montana,All,American Indian/Alaska Native,All,All,All,All,3564,5165,371,0.1041
2022,4,Montana,All,Asian/Pacific Islander,All,All,All,All,481,767,41,0.0852
2022,4,Montana,All,Black/African American,All,All,All,All,230,361,29,0.1261
2022,4,Montana,All,Hispanic,All,All,All,All,1298,2015,148,0.114
2022,4,Montana,All,Non-Hispanic White,All,All,All,All,107629,155984,9053,0.0841
2022,4,Montana,All,Other/Unknown,All,All,All,All,,,,
2022,4,Montana,Medicare & Medicaid,All,All,All,All,All,16585,23289,2737,0.165
2022,4,Montana,Medicare Only,All,All,All,All,All,100213,146426,7265,0.0725
2022,4,National,All,All,All,Aged,All,All,20326910,26292320,2709706,0.1333
2022,4,National,All,All,All,All,0-64,All,2330217,3279485,639241,0.2743
2022,4,National,All,All,All,All,65-74,All,10525303,14426873,1465833,0.1393
2022,4,National,All,All,All,All,75-84,All,7122950,8664235,919310,0.1291
2022,4,National,All,All,All,All,85 and over,All,2817657,3341571,351805,0.1249
2022,4,National,All,All,All,All,All,All,22796127,29712164,3376189,0.1481
2022,4,National,All,All,All,All,All,Rural,5021920,6695722,552764,0.1101
2022,4,National,All,All,All,All,All,Unknown,,,,
2022,4,National,All,All,All,All,All,Urban,17728344,22901324,2818765,0.159
2022,4,National,All,All,All,Disabled,All,All,2207240,3145125,613436,0.2779
2022,4,National,All,All,All,ESRD,All,All,261977,274719,53047,0.2025
2022,4,National,All,All,Female,All,All,All,12938787,16251804,2054162,0.1588
2022,4,National,All,All,Male,All,All,All,9857340,13460360,1322027,0.1341
2022,4,National,All,American Indian/Alaska Native,All,Aged,All,All,78874,104863,10318,0.1308
2022,4,National,All,American Indian/Alaska Native,All,All,0-64,All,26028,36450,5939,0.2282
2022,4,National,All,American Indian/Alaska Native,All,All,65-74,All,41263,56656,5851,0.1418
2022,4,National,All,American Indian/Alaska Native,All,All,75-84,All,29309,37307,3562,0.1215
2022,4,National,All,American Indian/Alaska Native,All,All,85 and over,All,10027,12627,1213,0.121
2022,4,National,All,American Indian/Alaska Native,All,All,All,All,106627,143041,16565,0.1554
2022,4,National,All,American Indian/Alaska Native,All,All,All,Rural,60125,80692,8277,0.1377
2022,4,National,All,American Indian/Alaska Native,All,All,All,Unknown,,,,
2022,4,National,All,American Indian/Alaska Native,All,All,All,Urban,46046,61644,8206,0.1782
2022,4,National,All,American Indian/Alaska Native,All,Disabled,All,All,23688,34054,5459,0.2305
2022,4,National,All,American Indian/Alaska Native,All,ESRD,All,All,4065,4123,788,0.1938
2022,4,National,All,American Indian/Alaska Native,Female,All,All,All,63184,80774,10502,0.1662
2022,4,National,All,American Indian/Alaska Native,Male,All,All,All,43443,62267,6063,0.1396
2022,4,National,All,Asian/Pacific Islander,All,Aged,All,All,604258,878218,116528,0.1928
2022,4,National,All,Asian/Pacific Islander,All,All,0-64,All,50563,74870,15270,0.302
2022,4,National,All,Asian/Pacific Islander,All,All,65-74,All,308171,477115,56213,0.1824
2022,4,National,All,Asian/Pacific Islander,All,All,75-84,All,206974,279824,40250,0.1945
2022,4,National,All,Asian/Pacific Islander,All,All,85 and over,All,97656,130001,22151,0.2268
2022,4,National,All,Asian/Pacific Islander,All,All,All,All,663364,961810,133884,0.2018
2022,4,National,All,Asian/Pacific Islander,All,All,All,Rural,29937,45368,3999,0.1336
2022,4,National,All,Asian/Pacific Islander,All,All,All,Unknown,,,,
2022,4,National,All,Asian/Pacific Islander,All,All,All,Urban,628251,900946,129625,0.2063
2022,4,National,All,Asian/Pacific Islander,All,Disabled,All,All,43801,67281,13584,0.3101
2022,4,National,All,Asian/Pacific Islander,All,ESRD,All,All,15305,16311,3772,0.2465
2022,4,National,All,Asian/Pacific Islander,Female,All,All,All,400992,568762,82885,0.2067
2022,4,National,All,Asian/Pacific Islander,Male,All,All,All,262372,393047,50999,0.1944
2022,4,National,All,Black/African American,All,Aged,All,All,1203802,1648622,161325,0.134
2022,4,National,All,Black/African American,All,All,0-64,All,393697,567295,93157,0.2366
2022,4,National,All,Black/African American,All,All,65-74,All,704318,1012949,98929,0.1405
2022,4,National,All,Black/African American,All,All,75-84,All,383302,483438,48593,0.1268
2022,4,National,All,Black/African American,All,All,85 and over,All,150374,186943,19376,0.1289
2022,4,National,All,Black/African American,All,All,All,All,1631691,2250624,260055,0.1594
2022,4,National,All,Black/African American,All,All,All,Rural,202186,271707,20061,0.0992
2022,4,National,All,Black/African American,All,All,All,Unknown,,,,
2022,4,National,All,Black/African American,All,All,All,Urban,1420167,1961663,239134,0.1684
2022,4,National,All,Black/African American,All,Disabled,All,All,350950,521419,85550,0.2438
2022,4,National,All,Black/African American,All,ESRD,All,All,76939,80583,13180,0.1713
2022,4,National,All,Black/African American,Female,All,All,All,972700,1243613,168898,0.1736
2022,4,National,All,Black/African American,Male,All,All,All,658991,1007011,91157,0.1383
2022,4,National,All,Hispanic,All,Aged,All,All,923359,1426087,161425,0.1748
2022,4,National,All,Hispanic,All,All,0-64,All,237325,340931,71556,0.3015
2022,4,National,All,Hispanic,All,All,65-74,All,515496,846321,90832,0.1762
2022,4,National,All,Hispanic,All,All,75-84,All,296299,421078,50077,0.169
2022,4,National,All,Hispanic,All,All,85 and over,All,129840,177206,24350,0.1875
2022,4,National,All,Hispanic,All,All,All,All,1178960,1785537,236815,0.2009
2022,4,National,All,Hispanic,All,All,All,Rural,144714,219859,24015,0.1659
2022,4,National,All,Hispanic,All,All,All,Unknown,,,,
2022,4,National,All,Hispanic,All,All,All,Urban,1029101,1547979,212342,0.2063
2022,4,National,All,Hispanic,All,Disabled,All,All,211972,313339,65789,0.3104
2022,4,National,All,Hispanic,All,ESRD,All,All,43629,46110,9601,0.2201
2022,4,National,All,Hispanic,Female,All,All,All,688869,965451,149642,0.2172
2022,4,National,All,Hispanic,Male,All,All,All,490091,820086,87173,0.1779
2022,4,National,All,Non-Hispanic White,All,Aged,All,All,16854788,21348054,2160062,0.1282
2022,4,National,All,Non-Hispanic White,All,All,0-64,All,1551745,2148209,431353,0.278
2022,4,National,All,Non-Hispanic White,All,All,65-74,All,8488520,11397757,1144524,0.1348
2022,4,National,All,Non-Hispanic White,All,All,75-84,All,6036996,7225937,750869,0.1244
2022,4,National,All,Non-Hispanic White,All,All,85 and over,All,2401155,2796587,279129,0.1162
2022,4,National,All,Non-Hispanic White,All,All,All,All,18478416,23568491,2605875,0.141
2022,4,National,All,Non-Hispanic White,All,All,All,Rural,4470576,5916579,482422,0.1079
2022,4,National,All,Non-Hispanic White,All,All,All,Unknown,,,,
2022,4,National,All,Non-Hispanic White,All,All,All,Urban,13984271,17594477,2120618,0.1516
2022,4,National,All,Non-Hispanic White,All,Disabled,All,All,1511242,2103425,422199,0.2794
2022,4,National,All,Non-Hispanic White,All,ESRD,All,All,112386,117011,23614,0.2101
2022,4,National,All,Non-Hispanic White,Female,All,All,All,10495882,12968546,1583044,0.1508
2022,4,National,All,Non-Hispanic White,Male,All,All,All,7982534,10599945,1022831,0.1281
2022,4,National,All,Other/Unknown,All,Aged,All,All,,,,
2022,4,National,All,Other/Unknown,All,All,0-64,All,,,,
2022,4,National,All,Other/Unknown,All,All,65-74,All,,,,
2022,4,National,All,Other/Unknown,All,All,75-84,All,,,,
2022,4,National,All,Other/Unknown,All,All,85 and over,All,,,,
2022,4,National,All,Other/Unknown,All,All,All,All,,,,
2022,4,National,All,Other/Unknown,All,All,All,Rural,,,,
2022,4,National,All,Other/Unknown,All,All,All,Unknown,,,,
2022,4,National,All,Other/Unknown,All,All,All,Urban,,,,
2022,4,National,All,Other/Unknown,All,Disabled,All,All,,,,
2022,4,National,All,Other/Unknown,All,ESRD,All,All,,,,
2022,4,National,All,Other/Unknown,Female,All,All,All,,,,
2022,4,National,All,Other/Unknown,Male,All,All,All,,,,
2022,4,National,Medicare & Medicaid,All,All,Aged,All,All,2369154,3080094,482638,0.2037
2022,4,National,Medicare & Medicaid,All,All,All,0-64,All,1522986,2019410,450744,0.296
2022,4,National,Medicare & Medicaid,All,All,All,65-74,All,1234821,1703182,265384,0.2149
2022,4,National,Medicare & Medicaid,All,All,All,75-84,All,722846,890026,141968,0.1964
2022,4,National,Medicare & Medicaid,All,All,All,85 and over,All,456826,531524,84763,0.1855
2022,4,National,Medicare & Medicaid,All,All,All,All,All,3937479,5144142,942859,0.2395
2022,4,National,Medicare & Medicaid,All,All,All,All,Rural,897272,1165315,169814,0.1893
2022,4,National,Medicare & Medicaid,All,All,All,All,Unknown,,,,
2022,4,National,Medicare & Medicaid,All,All,All,All,Urban,3031420,3964031,771513,0.2545
2022,4,National,Medicare & Medicaid,All,All,Disabled,All,All,1449101,1943757,434840,0.3001
2022,4,National,Medicare & Medicaid,All,All,ESRD,All,All,119224,120292,25381,0.2129
2022,4,National,Medicare & Medicaid,All,Female,All,All,All,2328023,2890082,586436,0.2519
2022,4,National,Medicare & Medicaid,All,Male,All,All,All,1609456,2254060,356423,0.2215
2022,4,National,Medicare & Medicaid,American Indian/Alaska Native,All,All,All,All,45472,60721,8722,0.1918
2022,4,National,Medicare & Medicaid,Asian/Pacific Islander,All,All,All,All,296298,404941,74227,0.2505
2022,4,National,Medicare & Medicaid,Black/African American,All,All,All,All,623618,818869,131588,0.211
2022,4,National,Medicare & Medicaid,Hispanic,All,All,All,All,558295,782416,142076,0.2545
2022,4,National,Medicare & Medicaid,Non-Hispanic White,All,All,All,All,2275941,2879422,547919,0.2407
2022,4,National,Medicare & Medicaid,Other/Unknown,All,All,All,All,,,,
2022,4,National,Medicare Only,All,All,Aged,All,All,17957756,23212226,2227068,0.124
2022,4,National,Medicare Only,All,All,All,0-64,All,807231,1260075,188497,0.2335
2022,4,National,Medicare Only,All,All,All,65-74,All,9290482,12723692,1200449,0.1292
2022,4,National,Medicare Only,All,All,All,75-84,All,6400104,7774208,777342,0.1215
2022,4,National,Medicare Only,All,All,All,85 and over,All,2360831,2810047,267042,0.1131
2022,4,National,Medicare Only,All,All,All,All,All,18858648,24568022,2433330,0.129
2022,4,National,Medicare Only,All,All,All,All,Rural,4124648,5530406,382950,0.0928
2022,4,National,Medicare Only,All,All,All,All,Unknown,,,,
2022,4,National,Medicare Only,All,All,All,All,Urban,14696924,18937294,2047252,0.1393
2022,4,National,Medicare Only,All,All,Disabled,All,All,758139,1201369,178596,0.2356
2022,4,National,Medicare Only,All,All,ESRD,All,All,142753,154427,27666,0.1938
2022,4,National,Medicare Only,All,Female,All,All,All,10610764,13361722,1467726,0.1383
2022,4,National,Medicare Only,All,Male,All,All,All,8247884,11206300,965604,0.1171
2022,4,National,Medicare Only,American Indian/Alaska Native,All,All,All,All,61155,82320,7843,0.1282
2022,4,National,Medicare Only,Asian/Pacific Islander,All,All,All,All,367066,556869,59657,0.1625
2022,4,National,Medicare Only,Black/African American,All,All,All,All,1008073,1431756,128467,0.1274
2022,4,National,Medicare Only,Hispanic,All,All,All,All,620665,1003120,94739,0.1526
2022,4,National,Medicare Only,Non-Hispanic White,All,All,All,All,16202475,20689069,2057956,0.127
2022,4,National,Medicare Only,Other/Unknown,All,All,All,All,,,,
2022,4,Nebraska,All,All,All,Aged,All,All,160932,214912,10236,0.0636
2022,4,Nebraska,All,All,All,All,0-64,All,12725,18451,2536,0.1993
2022,4,Nebraska,All,All,All,All,65-74,All,85239,120637,5519,0.0647
2022,4,Nebraska,All,All,All,All,75-84,All,53199,66978,3254,0.0612
2022,4,Nebraska,All,All,All,All,85 and over,All,23209,28024,1564,0.0674
2022,4,Nebraska,All,All,All,All,All,All,174372,234090,12873,0.0738
2022,4,Nebraska,All,All,All,All,All,Rural,86308,117268,5849,0.0678
2022,4,Nebraska,All,All,All,All,All,Unknown,,,,
2022,4,Nebraska,All,All,All,All,All,Urban,87858,116520,6997,0.0796
2022,4,Nebraska,All,All,All,Disabled,All,All,12187,17818,2458,0.2017
2022,4,Nebraska,All,All,All,ESRD,All,All,1253,1359,179,0.1429
2022,4,Nebraska,All,All,Female,All,All,All,99762,129018,7827,0.0785
2022,4,Nebraska,All,All,Male,All,All,All,74610,105072,5046,0.0676
2022,4,Nebraska,All,American Indian/Alaska Native,All,All,All,All,623,840,64,0.1027
2022,4,Nebraska,All,Asian/Pacific Islander,All,All,All,All,1058,1668,65,0.0614
2022,4,Nebraska,All,Black/African American,All,All,All,All,2804,4248,282,0.1006
2022,4,Nebraska,All,Hispanic,All,All,All,All,3454,5649,301,0.0871
2022,4,Nebraska,All,Non-Hispanic White,All,All,All,All,161369,214511,11791,0.0731
2022,4,Nebraska,All,Other/Unknown,All,All,All,All,,,,
2022,4,Nebraska,Medicare & Medicaid,All,All,All,All,All,18695,23872,3355,0.1795
